spp,site,ftyp,_TYPE_,_FREQ_,count,area,pres
P.,21,O,0,4,0,1.4541,0
P.,27,C,0,5,0,1.6112,0
P.,27,O,0,5,0,0.3798,0
P.,30,C,0,3,0,1.5888,0
P.,30,O,0,3,0,1.1422,0
P.,32,C,0,5,0,0.827,0
P.,32,O,0,4,0,1.0007,0
P.,36,C,0,4,2,0.8182,1
P.,36,O,0,4,0,0.7828,0
P.,37,O,0,5,0,1.2915,0
P.,38,C,0,4,0,1.253,0
P.,38,O,0,5,0,0.8475,0
P.,39,C,0,3,0,1.1304,0
P.,39,O,0,3,0,1.0848,0
P.,4,C,0,5,0,1.1555,0
P.,41,C,0,4,0,0.8226,0
P.,41,O,0,4,0,0.4468,0
P.,43,C,0,3,0,2.0517,0
P.,45,C,0,4,0,1.1475,0
P.,45,O,0,5,0,1.0027,0
P.,46,C,0,5,0,0.1316,0
P.,46,O,0,5,0,0.1842,0
P.,47,C,0,4,0,0.3328,0
P.,47,O,0,4,0,0.3478,0
P.,49,O,0,4,0,1.0672,0
P.,5,O,0,5,0,0.6903,0
P.,50,C,0,4,0,0.4387,0
P.,50,O,0,5,0,1.1295,0
P.,51,O,0,5,0,0.8218,0
P.,52,C,0,4,0,1.0836,0
P.,52,O,0,4,0,0.8179,0
P.,53,C,0,5,0,1.315,0
P.,53,O,0,5,0,0.5553,0
P.,55,C,0,4,0,0.0643,0
P.,55,O,0,4,0,0.6942,0
P.,56,C,0,2,0,0.3089,0
P.,56,O,0,4,0,0.4251,0
P.,59,C,0,5,0,0.5025,0
P.,59,O,0,4,0,0.3151,0
P.,6,C,0,5,0,1.3482,0
P.,60,C,0,5,0,1.4753,0
P.,60,O,0,5,0,1.0666,0
P.,61,C,0,3,0,1.2371,0
P.,61,O,0,3,0,0.9724,0
P.,62,C,0,3,0,1.4273,0
P.,63,C,0,5,0,1.1627,0
P.,64,C,0,4,0,0.6148,0
P.,64,O,0,4,0,1.0128,0
P.,65,C,0,4,0,0.7839,0
P.,65,O,0,4,0,0.9264,0
P.,66,C,0,3,0,0.7237,0
P.,66,O,0,4,0,1.3731,0
P.,67,C,0,5,0,0.6601,0
P.,67,O,0,5,0,0.6867,0
P.,68,C,0,4,0,0.2976,0
P.,7,C,0,5,0,2.7099,0
P.,7,O,0,5,0,0.4373,0
P.,70,C,0,4,0,0.4683,0
P.,70,O,0,4,0,0.5493,0
P.,71,C,0,4,0,0.2153,0
P.,72,C,0,5,0.6,0.7333,1
P.,72,O,0,4,0,0.7783,0
P.,73,C,0,5,0,0.664,0
P.,73,O,0,5,0,0.306,0
P.,74,C,0,5,0,0.5348,0
P.,74,O,0,5,0,0.9849,0
P.,75,C,0,5,0,0.5497,0
P.,75,O,0,5,0,0.9576,0
P.,76,C,0,5,0,1.155,0
P.,76,O,0,5,0,1.086,0
P.,77,C,0,4,0,0.8376,0
P.,77,O,0,4,0,0.5637,0
P.,78,C,0,5,0,1.1517,0
P.,78,O,0,4,0,0.3025,0
P.,79,C,0,5,0,0.6499,0
P.,79,O,0,5,0,1.3908,0
P.,8,C,0,5,0,0.872,0
P.,8,O,0,5,0,0.9237,0
P.,80,C,0,4,0,0.9748,0
P.,80,O,0,4,0,1.4184,0
P.,9,C,0,3,0,0.7905,0
P.,9,O,0,3,0,0.4599,0
P.,99,C,0,3,0,3.1787,0
P.,99,O,0,3,0,1.0425,0
PH,1,C,0,3,0,1.0567,0
PH,1,O,0,3,0.6666666667,0.7722,1
PH,10,C,0,4,0.75,1.9052,1
PH,152,C,0,4,30,1.9023,1
PH,152,O,0,2,0.5,0.9748,1
PH,16,C,0,3,0,0.2016,0
PH,16,O,0,3,0,0.6402,0
PH,17,C,0,5,0,0.4534,0
PH,17,O,0,5,0.2,0.7884,1
PH,18,C,0,5,0.8,1.041,1
PH,18,O,0,5,0.6,2.2818,1
PH,19,O,0,4,1,0.8086,1
PH,20,C,0,2,0,0.6252,0
PH,20,O,0,3,0,11.377,0
PH,21,C,0,4,0.25,1.8954,1
PH,21,O,0,4,2.5,1.4541,1
PH,27,C,0,5,1.2,1.6112,1
PH,27,O,0,5,0.4,0.3798,1
PH,30,C,0,3,0,1.5888,0
PH,30,O,0,3,0,1.1422,0
PH,32,C,0,5,0.2,0.827,1
PH,32,O,0,4,0.25,1.0007,1
PH,36,C,0,4,0.5,0.8182,1
PH,36,O,0,4,0.75,0.7828,1
PH,37,O,0,5,0.2,1.2915,1
PH,38,C,0,4,0.5,1.253,1
PH,38,O,0,5,1.6,0.8475,1
PH,39,C,0,3,0.3333333333,1.1304,1
PH,39,O,0,3,0.6666666667,1.0848,1
PH,4,C,0,5,6.8,1.1555,1
PH,41,C,0,4,0.5,0.8226,1
PH,41,O,0,4,0,0.4468,0
PH,43,C,0,3,8,2.0517,1
PH,45,C,0,4,0,1.1475,0
PH,45,O,0,5,0.2,1.0027,1
PH,46,C,0,5,1.2,0.1316,1
PH,46,O,0,5,0,0.1842,0
PH,47,C,0,4,0,0.3328,0
PH,47,O,0,4,0,0.3478,0
PH,49,O,0,4,1.25,1.0672,1
PH,5,O,0,5,0,0.6903,0
PH,50,C,0,4,0.5,0.4387,1
PH,50,O,0,5,1,1.1295,1
PH,51,O,0,5,1.6,0.8218,1
PH,52,C,0,4,1,1.0836,1
PH,52,O,0,4,6.75,0.8179,1
PH,53,C,0,5,3.2,1.315,1
PH,53,O,0,5,0,0.5553,0
PH,55,C,0,4,0,0.0643,0
PH,55,O,0,4,0,0.6942,0
PH,56,C,0,2,0,0.3089,0
PH,56,O,0,4,0,0.4251,0
PH,59,C,0,5,0,0.5025,0
PH,59,O,0,4,0,0.3151,0
PH,6,C,0,5,0.8,1.3482,1
PH,60,C,0,5,1.4,1.4753,1
PH,60,O,0,5,1,1.0666,1
PH,61,C,0,3,0.3333333333,1.2371,1
PH,61,O,0,3,1,0.9724,1
PH,62,C,0,3,0,1.4273,0
PH,63,C,0,5,0.4,1.1627,1
PH,64,C,0,4,0,0.6148,0
PH,64,O,0,4,0,1.0128,0
PH,65,C,0,4,0,0.7839,0
PH,65,O,0,4,0,0.9264,0
PH,66,C,0,3,0,0.7237,0
PH,66,O,0,4,0,1.3731,0
PH,67,C,0,5,0.6,0.6601,1
PH,67,O,0,5,0,0.6867,0
PH,68,C,0,4,0,0.2976,0
PH,7,C,0,5,19.8,2.7099,1
PH,7,O,0,5,0,0.4373,0
PH,70,C,0,4,2,0.4683,1
PH,70,O,0,4,0,0.5493,0
PH,71,C,0,4,0,0.2153,0
PH,72,C,0,5,2.2,0.7333,1
PH,72,O,0,4,0,0.7783,0
PH,73,C,0,5,0,0.664,0
PH,73,O,0,5,0,0.306,0
PH,74,C,0,5,0,0.5348,0
PH,74,O,0,5,9.4,0.9849,1
PH,75,C,0,5,0,0.5497,0
PH,75,O,0,5,0.2,0.9576,1
PH,76,C,0,5,0,1.155,0
PH,76,O,0,5,0,1.086,0
PH,77,C,0,4,0,0.8376,0
PH,77,O,0,4,0,0.5637,0
PH,78,C,0,5,0.6,1.1517,1
PH,78,O,0,4,0,0.3025,0
PH,79,C,0,5,0,0.6499,0
PH,79,O,0,5,0,1.3908,0
PH,8,C,0,5,0.4,0.872,1
PH,8,O,0,5,0,0.9237,0
PH,80,C,0,4,0,0.9748,0
PH,80,O,0,4,0,1.4184,0
PH,9,C,0,3,0,0.7905,0
PH,9,O,0,3,0,0.4599,0
PH,99,C,0,3,0,3.1787,0
PH,99,O,0,3,1.6666666667,1.0425,1
PW,1,C,0,3,0,1.0567,0
PW,1,O,0,3,0,0.7722,0
PW,10,C,0,4,0.5,1.9052,1
PW,152,C,0,4,0,1.9023,0
PW,152,O,0,2,1,0.9748,1
PW,16,C,0,3,0,0.2016,0
PW,16,O,0,3,0,0.6402,0
PW,17,C,0,5,0.2,0.4534,1
PW,17,O,0,5,0,0.7884,0
PW,18,C,0,5,0,1.041,0
PW,18,O,0,5,0,2.2818,0
PW,19,O,0,4,0,0.8086,0
PW,20,C,0,2,0,0.6252,0
PW,20,O,0,3,0,11.377,0
PW,21,C,0,4,0,1.8954,0
PW,21,O,0,4,0,1.4541,0
PW,27,C,0,5,5,1.6112,1
PW,27,O,0,5,0,0.3798,0
PW,30,C,0,3,0,1.5888,0
PW,30,O,0,3,0,1.1422,0
PW,32,C,0,5,0,0.827,0
PW,32,O,0,4,0,1.0007,0
PW,36,C,0,4,0.25,0.8182,1
PW,36,O,0,4,0,0.7828,0
PW,37,O,0,5,0.8,1.2915,1
PW,38,C,0,4,0,1.253,0
PW,38,O,0,5,0.2,0.8475,1
PW,39,C,0,3,0,1.1304,0
PW,39,O,0,3,0,1.0848,0
PW,4,C,0,5,0.8,1.1555,1
PW,41,C,0,4,0,0.8226,0
PW,41,O,0,4,0,0.4468,0
PW,43,C,0,3,0,2.0517,0
PW,45,C,0,4,0,1.1475,0
PW,45,O,0,5,0,1.0027,0
PW,46,C,0,5,0,0.1316,0
PW,46,O,0,5,0,0.1842,0
PW,47,C,0,4,0.25,0.3328,1
PW,47,O,0,4,0,0.3478,0
PW,49,O,0,4,0,1.0672,0
PW,5,O,0,5,0,0.6903,0
PW,50,C,0,4,0,0.4387,0
PW,50,O,0,5,0.4,1.1295,1
PW,51,O,0,5,0.4,0.8218,1
PW,52,C,0,4,0,1.0836,0
PW,52,O,0,4,0,0.8179,0
PW,53,C,0,5,0,1.315,0
PW,53,O,0,5,0,0.5553,0
PW,55,C,0,4,0,0.0643,0
PW,55,O,0,4,0,0.6942,0
PW,56,C,0,2,0,0.3089,0
PW,56,O,0,4,0,0.4251,0
PW,59,C,0,5,0,0.5025,0
PW,59,O,0,4,0,0.3151,0
PW,6,C,0,5,0,1.3482,0
PW,60,C,0,5,0,1.4753,0
PW,60,O,0,5,0,1.0666,0
PW,61,C,0,3,0,1.2371,0
PW,61,O,0,3,0,0.9724,0
PW,62,C,0,3,0,1.4273,0
PW,63,C,0,5,0.4,1.1627,1
PW,64,C,0,4,0.25,0.6148,1
PW,64,O,0,4,0,1.0128,0
PW,65,C,0,4,0,0.7839,0
PW,65,O,0,4,0,0.9264,0
PW,66,C,0,3,0,0.7237,0
PW,66,O,0,4,0,1.3731,0
PW,67,C,0,5,0.2,0.6601,1
PW,67,O,0,5,0,0.6867,0
PW,68,C,0,4,0,0.2976,0
PW,7,C,0,5,0.2,2.7099,1
PW,7,O,0,5,0.2,0.4373,1
PW,70,C,0,4,0,0.4683,0
PW,70,O,0,4,0,0.5493,0
PW,71,C,0,4,0,0.2153,0
PW,72,C,0,5,0.2,0.7333,1
PW,72,O,0,4,0,0.7783,0
PW,73,C,0,5,0,0.664,0
PW,73,O,0,5,0,0.306,0
PW,74,C,0,5,0,0.5348,0
PW,74,O,0,5,0,0.9849,0
PW,75,C,0,5,0,0.5497,0
PW,75,O,0,5,0,0.9576,0
PW,76,C,0,5,0.4,1.155,1
PW,76,O,0,5,0,1.086,0
PW,77,C,0,4,0,0.8376,0
PW,77,O,0,4,0,0.5637,0
PW,78,C,0,5,0,1.1517,0
PW,78,O,0,4,0.75,0.3025,1
PW,79,C,0,5,0,0.6499,0
PW,79,O,0,5,0,1.3908,0
PW,8,C,0,5,0,0.872,0
PW,8,O,0,5,0,0.9237,0
PW,80,C,0,4,0,0.9748,0
PW,80,O,0,4,0,1.4184,0
PW,9,C,0,3,0,0.7905,0
PW,9,O,0,3,0,0.4599,0
PW,99,C,0,3,0,3.1787,0
PW,99,O,0,3,0,1.0425,0
R.,1,C,0,3,3.6666666667,1.0567,1
R.,1,O,0,3,5.3333333333,0.7722,1
R.,10,C,0,4,1.5,1.9052,1
R.,152,C,0,4,8,1.9023,1
R.,152,O,0,2,8.5,0.9748,1
R.,16,C,0,3,0,0.2016,0
R.,16,O,0,3,3.6666666667,0.6402,1
R.,17,C,0,5,2.4,0.4534,1
R.,17,O,0,5,3,0.7884,1
R.,18,C,0,5,1.6,1.041,1
R.,18,O,0,5,0.6,2.2818,1
R.,19,O,0,4,2.5,0.8086,1
R.,20,C,0,2,0.5,0.6252,1
R.,20,O,0,3,2.3333333333,11.377,1
R.,21,C,0,4,0.5,1.8954,1
R.,21,O,0,4,3,1.4541,1
R.,27,C,0,5,6.8,1.6112,1
R.,27,O,0,5,3.6,0.3798,1
R.,30,C,0,3,1,1.5888,1
R.,30,O,0,3,1.3333333333,1.1422,1
R.,32,C,0,5,1.8,0.827,1
R.,32,O,0,4,1.25,1.0007,1
R.,36,C,0,4,1.5,0.8182,1
R.,36,O,0,4,1,0.7828,1
R.,37,O,0,5,9,1.2915,1
R.,38,C,0,4,5.75,1.253,1
R.,38,O,0,5,4.2,0.8475,1
R.,39,C,0,3,1.3333333333,1.1304,1
R.,39,O,0,3,1,1.0848,1
R.,4,C,0,5,7.8,1.1555,1
R.,41,C,0,4,0.75,0.8226,1
R.,41,O,0,4,0.25,0.4468,1
R.,43,C,0,3,0.6666666667,2.0517,1
R.,45,C,0,4,0.75,1.1475,1
R.,45,O,0,5,12.4,1.0027,1
R.,46,C,0,5,0.8,0.1316,1
R.,46,O,0,5,0.4,0.1842,1
R.,47,C,0,4,2.75,0.3328,1
R.,47,O,0,4,6.75,0.3478,1
R.,49,O,0,4,4.25,1.0672,1
R.,5,O,0,5,7.4,0.6903,1
R.,50,C,0,4,3.5,0.4387,1
R.,50,O,0,5,11.8,1.1295,1
R.,51,O,0,5,2.2,0.8218,1
R.,52,C,0,4,2.5,1.0836,1
R.,52,O,0,4,3.75,0.8179,1
R.,53,C,0,5,3.8,1.315,1
R.,53,O,0,5,4,0.5553,1
R.,55,C,0,4,0.5,0.0643,1
R.,55,O,0,4,0,0.6942,0
R.,56,C,0,2,0.5,0.3089,1
R.,56,O,0,4,3.5,0.4251,1
R.,59,C,0,5,0.2,0.5025,1
R.,59,O,0,4,0.5,0.3151,1
R.,6,C,0,5,3.6,1.3482,1
R.,60,C,0,5,7.4,1.4753,1
R.,60,O,0,5,5.2,1.0666,1
R.,61,C,0,3,4,1.2371,1
R.,61,O,0,3,2.3333333333,0.9724,1
R.,62,C,0,3,2.3333333333,1.4273,1
R.,63,C,0,5,3,1.1627,1
R.,64,C,0,4,1.75,0.6148,1
R.,64,O,0,4,6,1.0128,1
R.,65,C,0,4,1.25,0.7839,1
R.,65,O,0,4,1.75,0.9264,1
R.,66,C,0,3,1.3333333333,0.7237,1
R.,66,O,0,4,2.75,1.3731,1
R.,67,C,0,5,0,0.6601,0
R.,67,O,0,5,2,0.6867,1
R.,68,C,0,4,0,0.2976,0
R.,7,C,0,5,2.8,2.7099,1
R.,7,O,0,5,0.4,0.4373,1
R.,70,C,0,4,0.75,0.4683,1
R.,70,O,0,4,2.75,0.5493,1
R.,71,C,0,4,0,0.2153,0
R.,72,C,0,5,3,0.7333,1
R.,72,O,0,4,0,0.7783,0
R.,73,C,0,5,0.6,0.664,1
R.,73,O,0,5,0,0.306,0
R.,74,C,0,5,1.6,0.5348,1
R.,74,O,0,5,3.6,0.9849,1
R.,75,C,0,5,0.8,0.5497,1
R.,75,O,0,5,2,0.9576,1
R.,76,C,0,5,3.2,1.155,1
R.,76,O,0,5,1.8,1.086,1
R.,77,C,0,4,2,0.8376,1
R.,77,O,0,4,2,0.5637,1
R.,78,C,0,5,3,1.1517,1
R.,78,O,0,4,1.5,0.3025,1
R.,79,C,0,5,1.2,0.6499,1
R.,79,O,0,5,2,1.3908,1
R.,8,C,0,5,0.8,0.872,1
R.,8,O,0,5,2.6,0.9237,1
R.,80,C,0,4,3.75,0.9748,1
R.,80,O,0,4,1.75,1.4184,1
R.,9,C,0,3,1.3333333333,0.7905,1
R.,9,O,0,3,0.6666666667,0.4599,1
R.,99,C,0,3,2,3.1787,1
R.,99,O,0,3,1,1.0425,1
RB,1,C,0,3,0.6666666667,1.0567,1
RB,1,O,0,3,0,0.7722,0
RB,10,C,0,4,0,1.9052,0
RB,152,C,0,4,0,1.9023,0
RB,152,O,0,2,0,0.9748,0
RB,16,C,0,3,0,0.2016,0
RB,16,O,0,3,20.666666667,0.6402,1
RB,17,C,0,5,0,0.4534,0
RB,17,O,0,5,0.4,0.7884,1
RB,18,C,0,5,1.4,1.041,1
RB,18,O,0,5,3.2,2.2818,1
RB,19,O,0,4,0,0.8086,0
RB,20,C,0,2,0,0.6252,0
RB,20,O,0,3,0,11.377,0
RB,21,C,0,4,1.75,1.8954,1
RB,21,O,0,4,0,1.4541,0
RB,27,C,0,5,0,1.6112,0
RB,27,O,0,5,0,0.3798,0
RB,30,C,0,3,0,1.5888,0
RB,30,O,0,3,0,1.1422,0
RB,32,C,0,5,0,0.827,0
RB,32,O,0,4,0,1.0007,0
RB,36,C,0,4,0,0.8182,0
RB,36,O,0,4,0,0.7828,0
RB,37,O,0,5,0,1.2915,0
RB,38,C,0,4,0,1.253,0
RB,38,O,0,5,0,0.8475,0
RB,39,C,0,3,0,1.1304,0
RB,39,O,0,3,0,1.0848,0
RB,4,C,0,5,0,1.1555,0
RB,41,C,0,4,0,0.8226,0
RB,41,O,0,4,0,0.4468,0
RB,43,C,0,3,0,2.0517,0
RB,45,C,0,4,0,1.1475,0
RB,45,O,0,5,0,1.0027,0
RB,46,C,0,5,0,0.1316,0
RB,46,O,0,5,0,0.1842,0
RB,47,C,0,4,0,0.3328,0
RB,47,O,0,4,0,0.3478,0
RB,49,O,0,4,0,1.0672,0
RB,5,O,0,5,0.2,0.6903,1
RB,50,C,0,4,0,0.4387,0
RB,50,O,0,5,0.2,1.1295,1
RB,51,O,0,5,0,0.8218,0
RB,52,C,0,4,0,1.0836,0
RB,52,O,0,4,1.25,0.8179,1
RB,53,C,0,5,0,1.315,0
RB,53,O,0,5,0,0.5553,0
RB,55,C,0,4,0,0.0643,0
RB,55,O,0,4,0,0.6942,0
RB,56,C,0,2,0,0.3089,0
RB,56,O,0,4,2,0.4251,1
RB,59,C,0,5,0,0.5025,0
RB,59,O,0,4,0,0.3151,0
RB,6,C,0,5,1.2,1.3482,1
RB,60,C,0,5,0,1.4753,0
RB,60,O,0,5,0,1.0666,0
RB,61,C,0,3,0,1.2371,0
RB,61,O,0,3,0,0.9724,0
RB,62,C,0,3,0,1.4273,0
RB,63,C,0,5,0,1.1627,0
RB,64,C,0,4,0,0.6148,0
RB,64,O,0,4,0,1.0128,0
RB,65,C,0,4,0,0.7839,0
RB,65,O,0,4,0,0.9264,0
RB,66,C,0,3,0,0.7237,0
RB,66,O,0,4,0,1.3731,0
RB,67,C,0,5,0,0.6601,0
RB,67,O,0,5,0,0.6867,0
RB,68,C,0,4,0,0.2976,0
RB,7,C,0,5,0.2,2.7099,1
RB,7,O,0,5,0,0.4373,0
RB,70,C,0,4,0,0.4683,0
RB,70,O,0,4,0,0.5493,0
RB,71,C,0,4,0,0.2153,0
RB,72,C,0,5,0.2,0.7333,1
RB,72,O,0,4,0,0.7783,0
RB,73,C,0,5,0,0.664,0
RB,73,O,0,5,0,0.306,0
RB,74,C,0,5,0,0.5348,0
RB,74,O,0,5,0,0.9849,0
RB,75,C,0,5,0,0.5497,0
RB,75,O,0,5,0,0.9576,0
RB,76,C,0,5,0,1.155,0
RB,76,O,0,5,0,1.086,0
RB,77,C,0,4,0,0.8376,0
RB,77,O,0,4,0,0.5637,0
RB,78,C,0,5,0.2,1.1517,1
RB,78,O,0,4,0,0.3025,0
RB,79,C,0,5,0,0.6499,0
RB,79,O,0,5,1.6,1.3908,1
RB,8,C,0,5,0,0.872,0
RB,8,O,0,5,0,0.9237,0
RB,80,C,0,4,0,0.9748,0
RB,80,O,0,4,0,1.4184,0
RB,9,C,0,3,0.3333333333,0.7905,1
RB,9,O,0,3,0,0.4599,0
RB,99,C,0,3,0,3.1787,0
RB,99,O,0,3,0,1.0425,0
RE,1,C,0,3,0,1.0567,0
RE,1,O,0,3,13.666666667,0.7722,1
RE,10,C,0,4,1,1.9052,1
RE,152,C,0,4,2,1.9023,1
RE,152,O,0,2,22,0.9748,1
RE,16,C,0,3,0,0.2016,0
RE,16,O,0,3,0,0.6402,0
RE,17,C,0,5,0,0.4534,0
RE,17,O,0,5,0,0.7884,0
RE,18,C,0,5,0,1.041,0
RE,18,O,0,5,0,2.2818,0
RE,19,O,0,4,0,0.8086,0
RE,20,C,0,2,0,0.6252,0
RE,20,O,0,3,0,11.377,0
RE,21,C,0,4,2,1.8954,1
RE,21,O,0,4,1.25,1.4541,1
RE,27,C,0,5,0.4,1.6112,1
RE,27,O,0,5,0,0.3798,0
RE,30,C,0,3,0,1.5888,0
RE,30,O,0,3,8,1.1422,1
RE,32,C,0,5,0,0.827,0
RE,32,O,0,4,0.75,1.0007,1
RE,36,C,0,4,0.75,0.8182,1
RE,36,O,0,4,0,0.7828,0
RE,37,O,0,5,0,1.2915,0
RE,38,C,0,4,0,1.253,0
RE,38,O,0,5,3,0.8475,1
RE,39,C,0,3,3.3333333333,1.1304,1
RE,39,O,0,3,0,1.0848,0
RE,4,C,0,5,4.6,1.1555,1
RE,41,C,0,4,0,0.8226,0
RE,41,O,0,4,0,0.4468,0
RE,43,C,0,3,0.6666666667,2.0517,1
RE,45,C,0,4,0,1.1475,0
RE,45,O,0,5,1.2,1.0027,1
RE,46,C,0,5,0,0.1316,0
RE,46,O,0,5,1.4,0.1842,1
RE,47,C,0,4,0.25,0.3328,1
RE,47,O,0,4,1.5,0.3478,1
RE,49,O,0,4,1.25,1.0672,1
RE,5,O,0,5,0,0.6903,0
RE,50,C,0,4,9.75,0.4387,1
RE,50,O,0,5,3.2,1.1295,1
RE,51,O,0,5,0,0.8218,0
RE,52,C,0,4,0,1.0836,0
RE,52,O,0,4,0.25,0.8179,1
RE,53,C,0,5,0,1.315,0
RE,53,O,0,5,26.4,0.5553,1
RE,55,C,0,4,0,0.0643,0
RE,55,O,0,4,0,0.6942,0
RE,56,C,0,2,0,0.3089,0
RE,56,O,0,4,0.5,0.4251,1
RE,59,C,0,5,0,0.5025,0
RE,59,O,0,4,0,0.3151,0
RE,6,C,0,5,0.2,1.3482,1
RE,60,C,0,5,11,1.4753,1
RE,60,O,0,5,6.2,1.0666,1
RE,61,C,0,3,4,1.2371,1
RE,61,O,0,3,7,0.9724,1
RE,62,C,0,3,0,1.4273,0
RE,63,C,0,5,0.4,1.1627,1
RE,64,C,0,4,0,0.6148,0
RE,64,O,0,4,6,1.0128,1
RE,65,C,0,4,3.75,0.7839,1
RE,65,O,0,4,11.25,0.9264,1
RE,66,C,0,3,0,0.7237,0
RE,66,O,0,4,3,1.3731,1
RE,67,C,0,5,0,0.6601,0
RE,67,O,0,5,1,0.6867,1
RE,68,C,0,4,0,0.2976,0
RE,7,C,0,5,0,2.7099,0
RE,7,O,0,5,3,0.4373,1
RE,70,C,0,4,0,0.4683,0
RE,70,O,0,4,0.25,0.5493,1
RE,71,C,0,4,0,0.2153,0
RE,72,C,0,5,20.6,0.7333,1
RE,72,O,0,4,0,0.7783,0
RE,73,C,0,5,0,0.664,0
RE,73,O,0,5,0,0.306,0
RE,74,C,0,5,0,0.5348,0
RE,74,O,0,5,0.8,0.9849,1
RE,75,C,0,5,0,0.5497,0
RE,75,O,0,5,0.2,0.9576,1
RE,76,C,0,5,1.2,1.155,1
RE,76,O,0,5,0.4,1.086,1
RE,77,C,0,4,1.5,0.8376,1
RE,77,O,0,4,0.5,0.5637,1
RE,78,C,0,5,1.2,1.1517,1
RE,78,O,0,4,0,0.3025,0
RE,79,C,0,5,0,0.6499,0
RE,79,O,0,5,0,1.3908,0
RE,8,C,0,5,0.4,0.872,1
RE,8,O,0,5,1.4,0.9237,1
RE,80,C,0,4,0,0.9748,0
RE,80,O,0,4,0,1.4184,0
RE,9,C,0,3,0,0.7905,0
RE,9,O,0,3,0.3333333333,0.4599,1
RE,99,C,0,3,0,3.1787,0
RE,99,O,0,3,0,1.0425,0
RL,1,C,0,3,0,1.0567,0
RL,1,O,0,3,0,0.7722,0
RL,10,C,0,4,32.5,1.9052,1
RL,152,C,0,4,0.75,1.9023,1
RL,152,O,0,2,0,0.9748,0
RL,16,C,0,3,0,0.2016,0
RL,16,O,0,3,0,0.6402,0
RL,17,C,0,5,0,0.4534,0
RL,17,O,0,5,0,0.7884,0
RL,18,C,0,5,0,1.041,0
RL,18,O,0,5,0,2.2818,0
RL,19,O,0,4,0,0.8086,0
RL,20,C,0,2,0,0.6252,0
RL,20,O,0,3,0,11.377,0
RL,21,C,0,4,10,1.8954,1
RL,21,O,0,4,0,1.4541,0
RL,27,C,0,5,0,1.6112,0
RL,27,O,0,5,0,0.3798,0
RL,30,C,0,3,0,1.5888,0
RL,30,O,0,3,0,1.1422,0
RL,32,C,0,5,0,0.827,0
RL,32,O,0,4,0,1.0007,0
RL,36,C,0,4,0,0.8182,0
RL,36,O,0,4,0,0.7828,0
RL,37,O,0,5,0,1.2915,0
RL,38,C,0,4,0.25,1.253,1
RL,38,O,0,5,0,0.8475,0
RL,39,C,0,3,0,1.1304,0
RL,39,O,0,3,0,1.0848,0
RL,4,C,0,5,0.6,1.1555,1
RL,41,C,0,4,0,0.8226,0
RL,41,O,0,4,0,0.4468,0
RL,43,C,0,3,0.3333333333,2.0517,1
RL,45,C,0,4,0,1.1475,0
RL,45,O,0,5,0,1.0027,0
RL,46,C,0,5,0,0.1316,0
RL,46,O,0,5,0,0.1842,0
RL,47,C,0,4,0,0.3328,0
RL,47,O,0,4,0,0.3478,0
RL,49,O,0,4,0,1.0672,0
RL,5,O,0,5,0,0.6903,0
RL,50,C,0,4,0,0.4387,0
RL,50,O,0,5,0.4,1.1295,1
RL,51,O,0,5,0,0.8218,0
RL,52,C,0,4,0,1.0836,0
RL,52,O,0,4,0,0.8179,0
RL,53,C,0,5,1.2,1.315,1
RL,53,O,0,5,0,0.5553,0
RL,55,C,0,4,0,0.0643,0
RL,55,O,0,4,0,0.6942,0
RL,56,C,0,2,0,0.3089,0
RL,56,O,0,4,0.5,0.4251,1
RL,59,C,0,5,0,0.5025,0
RL,59,O,0,4,0,0.3151,0
RL,6,C,0,5,0.2,1.3482,1
RL,60,C,0,5,0,1.4753,0
RL,60,O,0,5,0,1.0666,0
RL,61,C,0,3,0,1.2371,0
RL,61,O,0,3,0,0.9724,0
RL,62,C,0,3,0,1.4273,0
RL,63,C,0,5,0,1.1627,0
RL,64,C,0,4,0,0.6148,0
RL,64,O,0,4,0,1.0128,0
RL,65,C,0,4,0,0.7839,0
RL,65,O,0,4,0,0.9264,0
RL,66,C,0,3,0,0.7237,0
RL,66,O,0,4,0,1.3731,0
RL,67,C,0,5,0,0.6601,0
RL,67,O,0,5,0,0.6867,0
RL,68,C,0,4,0,0.2976,0
RL,7,C,0,5,32.4,2.7099,1
RL,7,O,0,5,1.2,0.4373,1
RL,70,C,0,4,0,0.4683,0
RL,70,O,0,4,0,0.5493,0
RL,71,C,0,4,0,0.2153,0
RL,72,C,0,5,0,0.7333,0
RL,72,O,0,4,0,0.7783,0
RL,73,C,0,5,0,0.664,0
RL,73,O,0,5,0,0.306,0
RL,74,C,0,5,0,0.5348,0
RL,74,O,0,5,0.1,0.9849,1
RL,75,C,0,5,0,0.5497,0
RL,75,O,0,5,0,0.9576,0
RL,76,C,0,5,0,1.155,0
RL,76,O,0,5,0,1.086,0
RL,77,C,0,4,0,0.8376,0
RL,77,O,0,4,0,0.5637,0
RL,78,C,0,5,0,1.1517,0
RL,78,O,0,4,0,0.3025,0
RL,79,C,0,5,0,0.6499,0
RL,79,O,0,5,0,1.3908,0
RL,8,C,0,5,0,0.872,0
RL,8,O,0,5,0,0.9237,0
RL,80,C,0,4,0,0.9748,0
RL,80,O,0,4,0,1.4184,0
RL,9,C,0,3,0,0.7905,0
RL,9,O,0,3,0,0.4599,0
RL,99,C,0,3,0,3.1787,0
RL,99,O,0,3,0,1.0425,0
RO,1,C,0,3,0,1.0567,0
